sepal_length,sepal_width,petal_length,petal_width,target
4.765906503591221,3.790177709892803,1.7013315330752607,0.2908906376409976,0
6.552755816831511,3.117617582875929,5.909336810592233,2.6147424572313724,2
5.5676380411598805,2.5569588563111014,5.6061637990221085,1.3574497064345794,1
6.387424371451313,2.8014890146360183,4.191889457883671,1.9117402090047972,1
6.783301209671891,3.0998268045275346,7.322765634625788,2.92034718450323,2
5.0761477298165145,3.6596398950980578,1.8309765121268655,0.2522758113177941,0
4.453464672400194,3.5086504870760162,2.038878049410176,0.36822844127429044,0
4.633525893251637,3.8398499719181696,1.6905556570203049,0.06,0
6.456131917418823,2.4763227169057322,6.106048450828813,1.8608328595875792,1
6.444602935599836,3.1206531037972933,8.251563307646187,2.7574699164321603,2
5.089119181041885,4.5121682693788605,1.7786572332858135,0.36803838219674534,0
5.457610633662014,2.2497578098594704,4.951341346622492,1.600222757988793,1
6.104248214557075,2.3289559453552977,5.480805426093043,1.3961273286072953,1
5.218416020823998,3.778835444885843,1.6728055640785684,0.1745378761093632,0
6.724779123623812,3.0411653335182667,5.19683710458274,1.9361604049132932,1
5.035053927745132,3.1951518272951542,1.5477465577416865,0.2817044437395078,0
5.275289535889385,3.9495135109164403,1.7592502116992275,0.44707316356715143,0
5.8265118847291,2.527200881062159,4.382782301242934,1.4722750200233792,1
5.789394508857192,3.6155474067977824,6.9504104025616185,2.400003970706055,2
6.815914256227435,2.365457815576931,5.035443336096376,2.060959764885752,1
5.86239769707981,3.530089221596622,5.550544859170821,1.8979857618679237,1
7.428301182212934,2.974511594061297,6.3423199136747925,2.3935355615558933,2
5.966737159866699,2.952940994406728,6.659511317231945,2.982342681904727,2
6.961460344847438,3.728278374868294,5.246565206766284,2.0341180482949883,2
6.364314138249299,3.450486892728879,6.590559275434308,1.9522956314460604,2
6.433696941911754,2.591660308742205,5.748714628422616,3.083352795283153,2
6.366666198147637,3.029279983646957,6.601456196761124,2.349145121064809,2
6.058813395288045,2.8748282302651105,6.883497464288053,2.8940547672184183,2
7.184400009557732,2.5848063299379316,7.310499102725339,2.5863200285802326,2
5.616777960496553,2.826567459819401,5.4314654484784235,1.6022535937380176,1
5.173579464662228,3.104173678366344,2.1655258391426884,0.06,0
6.23127236295758,2.8839330494090056,5.470907564948973,1.4247909130996028,1
7.3239962956522255,2.9395265860422275,5.884696787168581,2.0739988200318176,2
6.666500429345407,2.464301908495586,7.842843140551957,2.773429049994295,2
6.869487059638868,3.304750724155275,4.915556745962229,1.3869786887062414,1
4.071599289676399,3.275558783979309,2.1186582495027593,0.19155997462421828,0
4.932748701254954,3.219894973960234,1.831762363600343,0.45620711897764626,0
5.149488978174542,2.3513208157458516,5.941869602416838,1.763410749547331,1
5.803460847770618,3.300295856254222,4.350005711406374,1.8099589957962787,1
5.901131461465146,2.958419501413748,3.7794301961078847,1.5299560363432232,1
5.263102994370703,3.4042350454789907,2.013370820800821,0.4481598373783446,0
4.67151211076939,3.7372070165068387,1.5496114082484678,0.3019622845271242,0
6.271270621147869,2.5105239586934216,5.551282468615502,1.4724827384978352,1
5.6392732230017275,2.9895172353367343,4.645338367519637,1.3828662091458102,1
7.243395942761323,3.0086574551875294,5.709053885319596,2.7103680762832076,2
4.864117724944573,2.901512818175102,1.23713514020664,0.4082999653395804,0
5.49659617237067,2.3836064737138334,5.4689311314380165,1.780495110194493,1
6.092527571295375,3.265365443932091,8.009623655796497,2.8705726206491198,2
5.421615785163858,3.545878391870729,1.6628599125562837,0.28820353042192065,0
5.159795454810154,2.9561128777932613,1.595674740990275,0.11645754239738508,0
5.0880676633201345,3.4591663647868085,1.6197446994787017,0.3979196846390764,0
5.40222658922909,2.555706638028856,5.547709990850334,1.809395729832321,1
6.087099361908149,3.048080850804261,6.151800383201111,2.366814500005624,2
6.009498515773973,2.9440746727954075,5.289269621900189,1.6553708049456144,1
5.3849052898265315,2.890615999116953,5.419618874911836,1.7530432587123297,1
6.1350701909903,3.266305637301865,5.7987978396186834,2.29063798613513,2
5.795214332020711,2.377839578915428,4.949717624435193,1.6432298974063841,1
5.003060785564852,2.6473922277856277,4.135997559436354,2.07079461343834,1
6.7217608159550455,3.0141716762859403,6.814551378232997,2.628435507516301,2
5.347324188038683,2.841269226741507,2.024692654979707,0.45116697775911924,0
6.546235559416489,2.936095226303722,4.628175880319064,2.025325963941443,2
5.187050891855148,3.8785372033631713,1.90476073515003,0.28572110272846224,0
6.920088914404565,3.082252249415254,4.892155947780301,2.103817503347323,1
4.623495745786944,2.875685215844412,1.6675249890583288,0.2002245517242867,0
5.749526015387041,3.017922478426856,5.093031727789952,1.589250938297148,1
5.966053392738181,2.0516888234219137,4.266142550185388,1.5006833716524814,1
4.711862534195777,3.3410206838033507,2.0440749176615665,0.2858795413772184,0
5.755710072047816,2.7207986231310515,7.78388341451369,2.9312031610599827,2
6.9630981012375575,2.475168867792859,6.8635466690261975,2.5563879394228515,2
5.0149121787747735,3.214100740588391,1.67958838070646,0.21511300772221964,0
5.350886254807046,3.1943365963259085,5.604530289478396,1.5242648886405235,1
6.809692258949112,3.09841410727678,8.198435342662496,2.715890906995493,2
7.113478026558832,2.98612564289949,6.377584072414874,2.8823335835811768,2
5.233608390375218,3.116710582230009,1.8480337151695685,0.40003378211673696,0
4.2746661017486,3.0818701313187815,1.829239218863273,0.06,0
5.033536352626459,2.685982550228245,5.386392667991015,1.7175351796233316,1
6.744579849282238,2.7955548236090997,4.903975577369631,1.284077441191098,1
4.871785351985505,3.693503613488202,1.909688323691615,0.32832810145632774,0
6.215566631049801,3.1665015214636973,5.154018681891059,1.912408078178729,1
5.564695552395267,2.747232540748929,4.843586504452177,1.7774208615126346,1
5.417615323052337,2.670045327531387,4.073880676103194,1.7308297592706503,1
6.573089091385277,3.0529064082910775,5.56562966776116,1.7883904288679406,1
7.028449345440259,3.170149110186154,7.107507509475684,2.217272151858321,2
6.461980493215468,2.9964255391474772,6.4423058532045365,1.9201638825329128,2
5.81057582133349,3.0474211128359343,7.256242491033408,2.434247962469791,2
5.970776259330132,3.082854935340654,1.8461925883693173,0.45684784085278735,0
6.480543282099629,2.9734929120697857,5.709443338777354,1.6042131403604227,1
5.586257575220569,3.9095113318513217,1.578583483754067,0.3354576345318395,0
5.61399428495764,3.45983932250971,6.809410045451735,2.8712609060427914,2
5.880120134151546,2.1933607270547397,6.58424650207403,1.621995085352979,1
4.656980214114705,3.857952546598535,2.174402044599187,0.2698564222088297,0
6.525528025733364,3.049997541993194,5.934028268147716,2.2058575748659264,2
6.846534475562587,2.7289307983468083,4.644454118744086,1.4850071320468128,1
5.380358593681327,2.6865356437514833,1.8069348601451183,0.6034493332655081,0
5.714733184968022,3.643096968915311,2.0259851415075767,0.45880379507034647,0
6.508777588273168,3.2692454005054095,7.835026236875134,2.01887530041979,2
5.207220586465932,3.5636453175438234,1.7756830707822056,0.2970319683106571,0
6.054379502290215,2.868030764882057,5.7364398728802835,1.7031419662578697,1
6.47602869696676,2.705850552839033,6.352658441458904,2.516410042866863,2
4.7596187431403845,3.782944709895458,1.8431213657052594,0.43836013372618565,0
4.783085957364562,3.1161380523415283,1.9887712215045221,0.31146915584922863,0
4.935332257977295,3.6901755510345975,1.8908585008925511,0.13798881177132566,0
7.4596184327266215,2.842975373820557,7.776961496449277,1.996106267413123,2
6.098185549232345,2.712337796452514,4.009373120025677,1.745825032461157,1
4.334647970612845,3.3185506745144417,1.9822145736021701,0.22884389864349342,0
4.6906446904382815,3.7283374314126085,1.7029238516706342,0.24448989104958055,0
7.390593333237388,2.601339979562559,6.361073463427942,2.7138936043431254,2
4.57611568168698,4.0942071532281386,1.7096638645482207,0.4046835634671213,0
5.310433627053326,3.370853259016053,1.6555786984201732,0.2898211937492997,0
6.300169795448592,2.463572556102462,4.440310058888796,1.93986622964585,1
5.560501282824379,2.8799942074244704,4.999124401654091,1.5541144950017536,1
6.6669053540664125,2.743542660991208,4.912810463108885,1.5278388886112626,1
6.271078623639454,2.760069938834687,6.334953921608171,2.973851605447754,2
5.254271882755656,3.298463413953274,1.9569178176439883,0.09649652086116041,0
6.638948754250553,3.1723330053241856,6.360379256339724,1.828831841787537,1
5.158571676859231,3.9125063431699236,1.6252940734068948,0.245697139957696,0
5.903171966439266,3.195235506871522,4.634226655381784,1.3651941991334104,1
5.088539249790458,3.6972566054981133,1.6093528583691663,0.3791307585352703,0
7.449391897444293,3.357253858529936,6.89402490380533,2.4016408880732625,2
7.680555433795597,2.9789178081713636,7.278912897273919,3.0701238379227087,2
7.113791802054649,2.6556732558878364,5.850075044330254,2.3340931574103876,2
5.253577581677893,3.594907933764511,2.209726111821738,0.3496654332217375,0
4.891740373871564,3.0027081848157384,1.9979269489692169,0.29444118445366607,0
5.639902063303888,2.9811068173243602,6.009576719280462,2.2923282624244234,2
5.939163996962875,2.4888114256026794,4.839795627308927,1.416392709080576,1
4.755704095865454,3.049735683958534,1.6548045587766245,0.18319118733630044,0
6.235734725834812,2.832377430489999,5.778920815387633,2.034420961639713,1
7.014368429887087,3.1175330780407555,7.147778034181579,2.5834328229416834,2
6.6195999197593,2.9646375784432335,5.99257534400015,2.7049122865338915,2
4.995079770379376,3.971938634264543,1.943194643972804,0.21683605666168948,0
5.44102908500612,2.4670698519789234,2.152610015450975,0.12763776967038423,0
6.899667512807137,3.110454912108664,7.399128382844658,2.323956874908903,2
4.839675750122803,2.6683298132473974,4.989657956952519,1.109807503016737,1
6.616560914297303,2.6305286202182994,7.087951519754574,2.3509121502090333,2
7.822487033569415,2.892213584623241,6.944572024296514,2.3616816666520806,2
5.106536957661861,2.706407032648343,5.5325747913809,1.7326183606794938,1
5.786145064279832,2.317466737053943,5.471753385429535,1.6897450329640653,1
6.366968916751273,2.684848556541201,4.17173859984283,1.7165899806547604,1
5.931328199131144,3.2023188978942625,5.128039518896958,1.5805190002988951,1
5.151599690927523,3.203998882337738,1.6213070153334803,0.2829443258689837,0
6.008614646662722,2.900860039276423,7.934010270187796,2.7713776247736943,2
6.093402264053031,3.252019993453467,4.651521748124611,2.176249647776419,1
4.845309033817668,4.179937340225501,2.1668814523010425,0.07571019224243022,0
6.685659681062905,2.6818051894772506,4.794945375813768,1.7144470420686757,1
5.420972035038001,2.925942630030005,4.586824284380474,1.6327991452809583,1
7.4285956290909985,3.0973979317704443,6.426514357219567,2.6078449146904172,2
5.702636607057147,2.7061891784987715,6.380307440363346,2.6879237572656316,2
6.1433564130157645,2.936246511040898,5.096714355802338,1.4060610508999203,1
7.524752768157377,2.7512256829740025,6.937129247418883,2.3946238816006282,2
5.202454769550995,3.200788235514455,1.9715697220372959,0.4677489457288957,0
7.2120266600335885,3.024322733919263,6.377124295965938,3.351963695697282,2
5.429296352628243,3.043749105848037,5.297769097323134,1.5765088167427777,1
6.030615182144189,2.6115044266133522,5.350393405524002,1.6656278374915408,1
7.304236255969854,3.102645022320462,5.3999790529442935,1.7264092677602345,1
5.647901123053149,3.0638429867831354,1.7167018142272454,0.06,0
6.939741809098551,3.2447840361458162,6.009667233099219,2.8994201422895185,2
5.568664281849741,2.663614168474316,5.17874477421052,1.9657057376406442,1
6.047774187123197,3.066982212750366,7.170397152520789,2.6166734074662754,2
5.217252866643997,3.7137564462335817,1.639959424687479,0.5064960089500403,0
4.967214752358882,3.336494844944668,2.0324182437738685,0.21625826637641213,0
6.789611495941578,2.74323115478902,8.314054959840343,3.1844392150683727,2
6.5186045499602026,3.1399672013776585,6.665809082922707,2.317463274509231,2
5.047745051208474,3.412764125467974,1.4406828125720028,0.3281283349292648,0
4.991242029549161,3.545154651308458,1.7384079039656608,0.2500885050261186,0
6.383064487265546,2.9356152656559495,5.891309566093453,1.7074210250283997,1
4.937045789058005,3.6594452144059,1.3457949449678528,0.5585632468321332,0
6.076203689342778,3.448589190085756,4.626709192678206,1.3286447601223121,1
5.133656425357691,3.5640428227236196,1.8241806757611612,0.31846389699150524,0
4.786820408974477,2.8706134349683965,1.8128146117796633,0.1346301360349555,0
4.525497800803897,3.285166174235292,1.8432459402480228,0.544050944218622,0
5.347709583732034,3.9658214640677083,1.8892519111695538,0.34112703816347034,0
5.880387981369349,2.931592371874994,1.669149634281891,0.2532382771815493,0
6.392592774199219,2.4659483919730136,5.538166073492512,1.727370294256769,1
5.289815137116095,3.7264110906504637,2.071758882955627,0.2890393840225035,0
5.1909970053515595,3.151606507011284,1.5553605679805769,0.5161419034263974,0
4.722613595758885,3.6686552942474058,1.8639553522428154,0.44229784742254014,0
5.544181460230847,3.2585226303315373,6.624353203968634,2.235469079574691,2
4.9184779848896305,3.8170529865084637,1.9052566023756772,0.2791850457159386,0
5.870944744479821,2.6328613847482822,7.156099712795338,2.0143140195354863,2
4.9647703472819895,4.434084595784909,1.8492084590758675,0.38812343448728326,0
4.635754938380724,2.9674494321705973,1.9185799185887842,0.2598518764840573,0
6.535701054681847,2.8144635517957424,7.097253321578468,1.4802434798571493,1
6.832953893197307,2.720464721803605,7.404611409137138,2.6075516924454467,2
4.705490395090793,3.3464628482643968,2.0580429026127907,0.46442275136557376,0
4.547345601455815,3.290668214956349,2.1507885747618554,0.2867898973979931,0
6.766411264960272,3.333779081419259,5.854573284828584,2.1572338958141963,2
4.92794087883239,3.9175659888554453,1.985410169558566,0.3978279393850332,0
4.992335253885468,3.8894016758033843,1.7435391676645564,0.380075963279019,0
5.3591479515728,4.102264960221828,1.7634103387616349,0.2623233818366348,0
7.466184150563405,3.4438968597077113,6.371715946155758,2.1032900360700153,2
7.418317266816835,2.4817952358337694,5.618131589967537,2.3762907533977478,2
6.652484641576463,2.6356045644871076,6.807858131646811,2.518140561677594,2
5.690529777064998,3.4016844455960786,5.351903778410673,1.8563026115191585,1
4.497858864623506,2.8783114005334967,1.8493119758523007,0.5274127744406965,0
4.653585952482596,3.481802743300759,1.4995968009603402,0.2052344201653686,0
6.709561389438351,2.816731218079485,5.806475748431109,1.9979434552433257,2
5.40077924837458,3.1261519449444806,7.054184547722249,2.6245309995918453,2
4.688745844338171,3.805487829298233,1.9002100664365917,0.29611319911742817,0
6.489278081201449,2.766766391889106,6.788384651438566,2.958855592737152,2
7.304267860577024,2.8922034429049597,7.015529628977955,2.071839038910528,2
7.047569024832007,2.708744384146375,7.114943590541269,3.3999121178291642,2
6.229183625597637,3.9071206918723016,6.9840691871012055,2.1866214285843335,2
5.529535130672429,3.504660431842173,5.387198983575021,1.4582003909376062,1
4.935003032726544,3.5896505836468426,1.7526009046245519,0.3385036997345588,0
7.704467984636482,2.6138892927205633,7.085030891315227,2.4074158720010717,2
4.831859629927929,3.8303382672909034,1.4529045266915308,0.06,0
6.050732635589076,2.727075224993666,4.356805814379767,1.1893600891073304,1
7.8033118591591375,3.1218199829286215,6.675280078852571,3.1474373322327356,2
5.3626456278670105,4.0919292118784325,1.5109727878336907,0.14279256057818987,0
6.976441876072524,3.1063311069026063,7.4817002364715925,1.89912639458054,2
7.03090660961045,3.2898293371117617,7.276170742672564,2.2985087920890828,2
6.201003725874031,2.5290463972120194,4.948469950592948,1.3461952739919452,1
4.7412658793205065,3.337577782607583,1.653118618600437,0.20020561459845412,0
4.5525095238374185,4.1639101769318785,1.651132712287042,0.33650894878709003,0
5.480747062659127,3.407436794811393,6.771993439317615,2.2863781092063142,2
4.854158834307491,3.7542500312428313,1.1451696136679772,0.1920178405552002,0
6.513038072093385,2.9323017091504244,8.304926239658851,2.321054181797158,2
5.351536725700034,4.107832657093816,1.8927492299597777,0.21084382525547093,0
5.279648210140299,3.001560704558409,6.030295456980253,1.7194566668648885,1
6.566271489088073,3.575174072225283,5.579443896962753,1.3326413099261412,1
5.02381750029598,3.942179527299502,1.7030761563220869,0.4837018325970203,0
6.545863980348849,3.0807422141522633,6.432448053718564,2.483251542094181,2
6.721733251171661,2.4604643301382905,6.372883731831622,2.02884413227387,2
4.863940677916284,3.1296111533827995,1.9631410383344556,0.4233211707553349,0
6.94069882840274,2.5692961583340512,6.598061127662658,1.991654770465122,2
6.495280480699955,3.180692693137549,7.312840905760273,2.585473941055145,2
7.380193605399886,3.056928624971524,6.509273810175914,2.716247135374434,2
6.399194208575285,2.6071689493993113,5.3235576596129395,1.5220604322979172,1
4.909641467687547,2.906716657378054,4.38936437022156,1.6683058399702149,1
5.151484018374446,2.546439386924617,4.869953979027184,1.8735070181689342,1
4.819831527097256,3.0246122260206234,1.8295652293049933,0.26803670908683536,0
5.281863725978242,3.0482874144109893,1.7978996413679138,0.6043692482962816,0
4.922504328102084,3.498071441512468,1.4117235702892832,0.18841407882940345,0
5.166418154013003,3.304204361111294,1.8811589344788127,0.348398793502509,0
5.758315388374134,3.2981419967983236,5.847674066945591,2.1816307501427783,2
6.05326297451209,3.256787065240565,4.55161035960315,1.6258937657480261,1
6.015723864277645,2.9742052559225125,5.772956354383057,1.4962753669106292,1
7.224947644649594,3.3987123707437012,7.831994766742965,2.594961320530049,2
6.687104753100228,2.8224863517939536,5.705862839912634,2.3405127623694826,2
6.658715333447728,2.9390439929782612,7.054274345928999,1.9567503463808205,2
4.94250062660211,4.176546394847905,1.9597943164109113,0.37234188549536557,0
5.142327437785677,3.2908700217412066,1.3925312683872624,0.35242870215930794,0
4.1516283152203695,3.305833671426711,1.7536451007805345,0.23921547229121293,0
5.763697577277244,4.112592986058234,1.9674714386644767,0.17935677556316362,0
6.917811270638824,2.962279353285159,4.586162687793747,1.5988857978631383,1
7.191412020568761,2.7828047059610324,6.754535595056768,2.534455994436467,2
5.373481814975911,2.686097144693626,4.539560373893637,1.7952659253693788,1
6.016389387523007,3.0671599035177524,5.750989588031438,2.0613962454748966,2
5.332078361905937,2.6800450736181682,5.212693667038996,1.6768876568502455,1
5.472398043824008,2.920160968750338,6.170311827816907,2.6054851456055657,2
4.91260910855706,3.3976677949153,1.600715318772223,0.5111115666183383,0
4.558098827202718,3.2779979892242146,1.7765978086512708,0.2637317581782041,0
6.107110945578335,2.3956102775008192,6.2090346653568,2.1181837908941756,2
6.794055834114405,3.4735153147795224,5.083646776909539,1.2611971241814302,1
6.3131282611559945,2.4652339923887423,4.80543857080798,1.4434717939412174,1
6.2729373519292295,2.860753650016067,5.801245202156507,2.2021556732526686,2
7.23004335968039,2.9632867661261773,6.74455794113542,1.7028897147834972,2
5.336726252327746,3.1707555213625382,1.9862773006578833,0.3145139239270906,0
5.648800047135348,2.2488039045141557,6.326055039167692,1.7798974023574339,1
6.37701666158393,3.33500880739576,5.237091142882692,1.9089033837608094,1
5.691456004066129,2.999124708155409,4.760263786131972,1.4728343994519517,1
6.649060764336927,2.569376074742392,6.878376268454478,2.3294181372581533,2
5.336853078080841,2.8278889790725326,6.436176115603983,2.709452923814354,2
5.105518966329003,3.971170635513439,1.8616998071085666,0.2258486757528842,0
5.906179337564865,2.661880794611666,5.384399018844458,1.6052533111141833,1
5.614816482710102,2.7726716889585012,5.369442927886989,1.354773265261598,1
6.097986203974745,2.279590792608574,5.729158404123365,1.7150443663654855,1
5.574533406865884,3.0089920716813516,1.9882337013812865,0.4123518904479205,0
5.8428824551832514,2.6529978171735986,4.506243517056887,1.2750448102484906,1
6.115106498818886,2.573086865485685,7.708583504693316,1.9411290935574266,2
5.057956628519289,3.5915003445028546,1.8281529146782867,0.3509464350162125,0
6.419594819489518,2.631476736672547,5.160873025797323,1.522237058216712,1
7.407925116914749,3.644393501047036,5.8796361933719865,1.7685175616691693,2
6.226816764651154,3.1025054401677252,6.204435149520107,1.7645438720195739,1
6.649220852019778,3.2856887219581705,5.92967668594436,1.7982006396622137,1
4.55857683582393,3.424862175297252,1.8162986579386091,0.28270466304126923,0
4.9927030408075135,4.016109509198142,1.5982638810809575,0.3952347181150336,0
6.097696406521523,2.5036122871373294,4.511013309578974,1.191530127808207,1
6.893665244296448,2.9538087528327392,6.121005907559939,1.8190876457792649,2
5.156993165605674,3.3628080373617224,1.607163393507048,0.17451020969876335,0
4.922749915460299,3.604368333975936,1.6863237505414912,0.14640637689267366,0
6.55141099869877,3.3077966577991993,6.688800135466308,2.453524386310958,2
6.382995077827562,2.689970038824058,6.057332349802597,1.8889908284981667,2
5.418185197020046,3.6015380477185563,1.7714172248604614,0.33220450699896403,0
6.1094938736297415,2.541817241297943,4.9304301887767075,1.4797997517825676,1
7.219295896788294,3.086920144232341,5.205716216168378,1.9120945651320853,1
5.438585478208809,2.909951930437205,1.7084248550036314,0.2931563211260819,0
5.219390835494579,3.343945696385827,1.7340728040934912,0.2374429592408422,0
5.372022764938651,2.88637988800355,1.666235726658699,0.06438708089015832,0
5.409871371904897,2.868529432705668,5.299649984253222,1.5176255719116334,1
5.398211230602104,3.936110795316513,1.7401182413386211,0.3265521132786115,0
5.704757317793645,2.964739217357715,4.445444680119208,2.013074278274626,1
5.403794423084034,2.978097394298939,1.5916236718212988,0.34793684595131186,0
4.887968296392405,3.6323634750608957,1.6802557061151233,0.4860937655284601,0
5.008898700077288,4.336324399663175,1.8787333014297074,0.12626578633272548,0
7.002165046699591,3.111298565081914,5.324208197220082,1.743105966638563,1
4.591085713635584,2.7508996000992814,1.7457869392154688,0.4678105930371593,0
5.14408140873731,4.069374432838713,2.026970889629601,0.29778003889332355,0
5.419068411484682,3.9993608924123367,1.7378582747498794,0.26843707565013053,0
